"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc3109",0,0,0,7,0,0,0,1,0,6,2,0,20,2,1,0,0,9,0,0,0,19,3,0,13,0,16,2,0,16,0,0,2,0,0,0,0,4,11,1,1,4,0,0,0,0,14,0,8,0,0,4,5,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,4,8,9,11,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6
"loc3110",1,0,0,16,0,1,0,3,0,15,4,0,41,2,0,0,0,5,0,0,0,39,9,1,9,1,12,4,0,16,1,0,2,0,0,0,0,11,14,0,1,7,0,0,0,0,27,1,5,0,0,4,7,0,0,0,8,0,0,3,4,0,0,0,1,0,8,0,0,0,6,8,8,13,0,0,1,0,4,0,0,4,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,14
"loc3111",0,0,0,8,0,0,0,2,0,13,1,0,23,0,0,0,0,3,0,0,0,26,3,0,12,0,10,1,0,17,0,0,0,0,0,0,0,12,12,0,0,8,0,0,2,0,30,0,4,0,0,1,6,0,0,0,12,0,0,1,4,0,0,0,0,0,11,0,0,0,7,6,4,14,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,15
"loc3112",1,0,0,6,0,0,0,1,0,7,2,0,17,5,0,0,0,7,0,0,0,19,2,0,7,0,7,0,0,10,0,0,0,0,0,0,0,9,9,1,1,5,0,0,1,0,11,0,5,0,0,6,1,0,0,0,6,0,0,3,7,0,0,0,0,0,4,0,0,0,7,3,4,3,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,9
"loc3113",3,0,0,12,0,0,0,4,0,11,4,0,26,1,0,0,0,4,1,0,0,13,6,0,6,0,7,1,0,4,0,0,1,0,0,0,0,6,9,0,2,3,0,0,1,0,18,0,6,0,0,2,2,1,0,0,10,0,0,2,6,0,0,0,0,0,7,0,0,0,3,5,3,13,0,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,8
"loc3114",2,0,0,14,0,0,0,3,0,10,0,0,15,1,0,0,0,5,0,0,0,22,1,0,4,1,7,0,0,8,0,0,0,0,0,0,0,8,9,0,4,2,0,0,0,0,18,0,3,0,0,1,2,0,0,0,4,0,0,1,0,0,0,0,0,0,5,0,0,0,2,6,9,7,0,0,0,3,1,0,0,3,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,14
"loc3115",1,0,0,13,0,0,0,3,0,9,0,0,19,2,0,0,0,6,0,0,0,16,1,0,9,0,7,4,0,13,0,0,2,0,0,0,0,8,14,0,0,5,0,0,1,0,15,0,5,0,0,3,4,0,1,0,10,0,0,0,2,0,0,0,0,0,4,0,0,0,4,4,7,8,0,0,0,2,1,0,0,4,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,6,0,8
"loc3116",1,0,0,9,0,0,0,1,0,4,1,0,19,3,0,0,0,4,0,0,0,16,1,0,5,0,9,4,0,8,0,0,2,0,0,0,0,8,9,1,3,2,0,0,0,0,18,1,3,0,0,3,3,1,0,0,9,0,0,2,4,0,0,0,0,0,5,0,0,0,3,7,6,6,0,0,1,0,2,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,4
"loc3117",1,0,0,7,0,0,0,1,0,10,3,0,14,0,0,0,0,3,0,0,0,24,7,0,4,0,7,2,0,20,2,0,0,0,0,0,0,8,6,0,4,6,0,0,0,0,23,1,7,0,0,2,1,1,0,0,12,0,0,2,2,0,0,0,0,0,6,0,0,0,4,9,6,3,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,6
"loc3118",4,0,0,9,0,0,0,4,1,6,2,0,22,2,0,0,0,5,0,0,0,34,3,0,9,0,10,4,0,12,1,0,4,0,0,0,0,11,13,1,2,5,0,0,0,0,33,1,1,0,0,2,8,0,0,0,13,0,0,1,5,0,0,0,0,0,4,0,0,0,4,7,7,9,0,0,0,3,2,0,0,4,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,6
"loc3119",2,0,0,7,0,0,0,1,0,7,2,0,21,1,0,0,0,11,0,0,0,20,0,0,2,0,4,1,0,10,0,0,1,0,0,0,0,5,10,1,1,5,0,0,1,0,15,1,6,0,0,2,2,0,0,0,12,0,0,1,3,0,0,0,0,0,9,0,0,0,0,5,2,14,0,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,9
"loc3120",1,0,0,11,0,0,0,3,0,14,2,0,18,3,0,0,0,6,0,0,0,25,3,1,5,1,12,2,0,13,0,0,1,0,0,0,0,6,18,0,0,3,0,0,1,0,25,1,4,0,0,8,3,0,0,0,16,0,0,3,5,0,0,0,0,0,7,0,0,0,1,6,4,13,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,7,0,14
"loc3121",1,0,0,17,0,0,0,4,0,15,4,0,31,3,0,0,0,4,0,0,0,31,6,0,10,1,10,4,0,18,0,0,2,0,0,0,0,16,14,1,1,5,0,0,1,0,28,1,4,0,0,4,1,1,1,0,8,0,0,0,7,0,0,2,0,0,9,0,0,0,1,10,7,14,0,0,0,0,1,0,0,2,0,7,0,0,0,0,0,0,0,10,0,0,0,0,2,10,0,13
"loc3122",4,0,0,12,0,0,0,5,0,10,5,0,29,3,0,0,0,8,0,0,0,33,7,1,5,1,17,2,0,19,0,0,3,0,0,0,0,5,16,1,2,7,0,0,3,0,29,0,14,0,0,9,2,0,0,0,11,0,0,3,5,0,0,0,0,1,12,0,0,0,8,9,11,13,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,11
"loc3123",2,0,0,14,0,0,0,0,0,7,1,0,21,4,0,0,0,6,1,0,0,26,9,0,7,1,9,7,0,16,0,0,2,0,0,0,0,9,9,1,3,4,0,0,0,0,30,0,3,0,1,6,0,0,0,0,10,0,0,2,3,0,0,0,0,0,6,0,0,0,3,4,11,16,0,0,0,0,3,0,0,3,1,5,0,0,0,0,0,0,0,3,0,0,0,0,1,8,0,9
"loc3124",3,0,0,10,0,0,0,5,0,6,2,1,20,2,0,0,0,8,0,0,0,21,9,0,8,0,9,5,0,8,0,0,3,0,0,0,0,8,11,1,0,3,1,0,4,0,16,3,6,0,0,0,2,0,0,0,9,0,0,3,5,0,0,0,0,0,4,0,0,0,4,7,9,12,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3
"loc3125",2,0,0,12,0,0,0,6,0,9,7,0,23,1,0,0,0,6,0,0,0,22,7,0,8,0,14,5,0,18,0,0,2,0,0,0,0,10,20,3,4,6,0,0,1,0,22,1,7,0,0,4,6,0,0,0,16,0,0,2,6,0,0,0,0,0,10,0,0,0,4,7,10,9,0,0,0,1,5,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,7,0,13
"loc3126",6,0,0,8,0,0,0,2,0,10,2,0,22,0,0,0,0,5,0,0,0,28,7,0,9,0,11,5,0,18,0,0,2,1,0,0,0,9,17,0,3,12,1,0,1,0,29,1,2,0,0,4,1,1,0,0,11,0,0,3,6,0,0,0,0,0,5,0,0,0,3,7,6,15,0,0,0,0,5,0,0,2,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,9
"loc3127",2,0,1,11,0,0,0,4,0,9,2,2,19,1,0,0,1,6,0,0,0,25,4,3,7,0,15,2,0,20,0,0,0,0,0,0,0,14,7,0,3,7,1,0,1,0,25,0,7,0,1,2,2,0,1,0,10,0,2,3,10,0,0,0,0,0,7,0,0,1,2,7,6,5,1,2,0,2,1,0,0,1,0,4,0,0,0,1,0,0,0,3,0,0,0,0,1,4,0,11
"loc3128",1,0,0,9,0,0,0,9,3,11,7,0,29,5,0,1,0,7,0,0,0,26,9,3,18,0,8,3,0,14,0,0,1,0,0,0,0,14,20,1,3,6,1,0,0,0,26,2,7,1,4,4,4,1,2,0,9,0,2,3,8,1,1,0,1,0,10,0,0,0,3,9,7,14,0,1,0,3,0,0,0,3,0,7,0,0,2,2,0,0,0,6,1,0,0,0,0,5,0,10
"loc3129",2,0,1,9,0,0,0,5,0,4,1,0,14,1,0,0,1,7,1,0,0,20,6,2,3,0,9,3,0,3,0,0,1,0,0,0,0,9,5,1,3,4,0,0,1,0,13,0,7,0,2,2,3,0,0,0,9,0,0,2,4,0,0,1,0,0,5,0,0,0,4,8,6,3,1,1,0,0,3,0,0,1,0,3,0,0,2,1,0,0,0,3,0,1,0,0,0,5,0,3
"loc3130",1,0,0,11,0,0,0,4,0,8,0,0,16,3,0,0,1,4,0,0,0,22,5,2,7,0,5,1,0,11,0,0,2,0,0,0,1,11,9,1,2,11,2,0,2,0,18,1,3,2,2,2,2,0,1,0,11,0,2,2,5,0,1,1,0,0,5,0,0,0,4,7,1,10,0,0,0,0,0,0,0,1,0,3,0,0,2,2,0,1,0,7,1,1,0,0,0,4,0,9
"loc3131",2,0,0,6,0,0,0,6,1,4,0,0,13,1,0,0,1,3,0,0,0,12,5,2,4,0,8,3,0,10,0,0,2,0,0,0,0,5,6,0,1,4,0,0,0,0,8,0,5,0,2,3,3,0,0,0,4,0,4,2,4,0,1,4,0,0,5,0,0,2,4,5,3,5,2,0,0,0,4,0,0,1,0,7,0,0,2,1,0,0,0,2,1,0,4,1,0,4,0,9
"loc3132",3,0,2,12,0,1,0,4,1,10,1,2,22,4,0,3,0,6,2,0,0,24,8,1,8,1,12,1,0,12,0,0,2,0,0,0,0,18,12,1,4,5,2,0,3,0,23,0,10,4,4,6,3,0,3,0,13,1,2,5,2,0,0,2,0,0,16,0,0,0,4,4,6,9,2,1,1,0,3,0,1,1,0,6,0,0,1,0,0,1,0,5,3,1,2,1,0,9,0,4
"loc3133",1,0,1,3,0,0,0,5,2,5,2,0,19,5,0,0,2,4,0,0,0,28,3,4,5,0,11,0,0,9,0,0,1,0,0,0,0,10,8,0,2,7,2,0,7,0,23,1,2,3,1,2,0,1,0,2,9,0,3,6,5,0,0,0,0,0,3,0,0,0,1,4,8,11,1,0,0,0,4,0,1,2,0,3,0,0,3,1,0,0,0,3,0,1,0,1,0,7,0,5
"loc3134",3,2,0,12,0,0,0,5,3,13,5,0,27,2,0,2,1,5,0,0,0,30,5,2,13,0,7,4,0,13,0,0,1,0,0,0,0,10,7,0,4,3,2,0,6,0,23,0,5,0,6,6,3,1,1,1,17,0,4,4,8,0,0,3,0,0,13,0,0,0,5,10,9,13,1,2,0,3,4,0,1,1,1,4,0,0,2,4,0,0,0,5,1,2,0,1,0,5,0,11
"loc3135",4,0,2,9,0,0,0,9,2,9,3,1,35,6,0,1,1,0,1,0,0,30,7,4,7,2,7,1,0,12,1,0,0,0,0,0,0,11,10,0,2,7,4,0,3,0,25,0,8,3,4,6,6,0,1,0,9,0,2,1,7,3,1,3,0,0,4,0,0,1,3,11,6,21,0,4,0,1,7,0,0,1,0,7,0,0,2,1,0,1,0,3,1,4,0,0,0,6,0,9
"loc3136",3,0,2,14,0,0,0,9,4,20,3,1,22,4,0,0,2,3,2,0,0,28,6,4,12,0,11,1,0,16,0,0,3,0,0,0,0,15,12,0,5,4,2,0,10,0,21,3,5,2,10,7,2,0,3,0,10,0,5,7,5,0,1,0,0,0,11,0,0,0,6,6,5,11,0,3,1,0,1,0,1,2,0,2,0,0,0,2,0,0,0,4,1,2,4,3,0,1,0,4
"loc3137",2,1,1,4,0,0,0,8,3,9,2,1,18,5,0,2,0,2,0,0,0,19,5,2,6,0,4,2,0,11,0,0,1,0,0,0,0,7,11,1,1,5,1,0,1,0,11,0,7,4,1,3,1,0,1,1,3,0,0,4,7,0,0,2,0,0,8,0,0,0,1,7,7,5,1,2,0,0,1,0,3,2,0,4,0,0,1,0,0,0,0,4,1,1,2,1,2,8,0,4
"loc3138",1,0,3,8,0,0,0,8,2,5,0,1,16,2,0,1,1,4,0,0,0,18,1,2,7,0,8,2,0,6,0,0,0,0,0,0,0,9,2,0,4,2,0,0,2,0,12,1,6,5,1,4,2,0,2,2,6,0,5,3,3,0,1,3,0,0,3,0,0,0,3,4,4,12,2,1,2,2,2,0,1,0,0,4,0,0,2,1,0,0,0,3,0,0,1,1,0,3,0,2
"loc3139",2,1,2,5,0,0,0,5,1,5,0,1,19,0,0,0,0,5,0,0,0,23,5,5,9,0,4,1,0,12,0,0,1,0,0,0,0,11,15,0,1,5,2,1,4,0,21,1,4,1,3,2,1,1,1,0,9,0,4,7,7,0,1,1,0,0,9,0,0,0,5,8,6,3,0,2,0,0,3,0,0,0,0,6,0,0,1,0,0,0,0,2,1,1,1,0,1,3,0,6
"loc3140",2,1,2,5,0,0,0,5,1,6,1,1,18,4,0,2,0,7,0,0,0,18,7,2,5,1,9,1,0,9,0,0,2,0,0,0,0,10,12,0,2,3,2,0,3,0,18,0,2,2,3,0,3,0,0,0,9,1,4,8,4,0,1,2,0,0,10,0,0,1,4,9,3,12,1,2,0,0,1,0,2,2,0,1,0,0,1,3,0,0,0,0,0,0,2,1,0,3,0,2
"loc3141",1,3,0,15,0,0,0,10,4,9,0,2,14,4,0,1,2,5,0,1,0,29,7,1,11,1,5,3,0,10,0,0,1,0,0,0,0,4,13,3,5,2,1,0,10,0,15,0,7,3,7,5,2,0,0,0,12,0,3,8,6,1,0,2,0,0,8,0,0,0,4,6,4,10,1,4,0,0,2,0,1,3,0,12,0,0,3,6,0,2,0,7,1,2,0,0,0,3,0,14
"loc3142",0,0,4,9,0,0,0,5,2,3,4,0,12,3,0,0,1,4,1,0,0,17,5,7,8,1,2,1,0,10,0,0,1,0,0,0,0,10,6,2,2,8,2,0,3,0,9,0,3,2,3,2,3,0,0,1,7,0,3,3,6,0,0,5,0,0,9,0,0,0,6,5,1,5,3,4,0,1,2,0,0,0,0,3,0,0,0,2,0,0,0,5,0,1,0,1,0,6,0,4
"loc3143",2,0,1,12,1,0,0,8,3,11,1,0,10,1,0,2,2,3,2,0,0,20,6,5,6,0,9,2,0,13,0,0,4,0,0,0,0,11,4,0,3,5,5,0,8,0,19,1,6,2,3,6,2,0,0,0,6,0,10,2,5,0,0,0,0,0,10,0,0,1,3,7,2,8,0,2,0,0,0,0,0,0,0,6,0,0,4,1,0,2,0,1,0,2,1,1,0,2,0,10
"loc3144",1,2,2,12,0,0,0,5,2,11,1,5,26,1,0,1,5,5,2,0,0,21,6,8,2,0,10,3,0,11,0,0,3,0,0,0,0,12,13,0,2,2,0,0,6,0,15,1,7,2,5,2,2,1,5,1,12,1,9,2,7,1,1,2,0,0,7,0,0,0,4,8,5,7,2,2,0,2,2,0,1,2,0,7,0,0,3,2,0,0,0,3,0,2,0,2,0,7,0,7
"loc3145",2,1,2,5,0,0,0,6,4,5,1,0,13,2,0,3,3,6,0,0,0,14,3,9,7,1,8,4,0,9,0,0,1,0,0,0,0,8,12,1,0,1,1,0,3,0,18,0,4,1,2,3,2,0,1,1,8,0,4,3,4,0,0,7,0,0,6,0,0,0,1,3,3,10,3,2,0,0,1,0,0,3,0,2,0,0,4,2,0,0,0,2,0,1,0,1,0,5,0,6
"loc3146",1,0,4,8,0,1,0,14,5,5,3,4,15,3,0,3,1,4,0,0,0,17,4,3,11,0,13,1,0,14,0,0,1,0,0,0,0,14,17,0,2,3,3,0,8,0,26,0,7,2,4,8,3,1,2,0,8,0,5,9,4,0,1,6,0,0,8,0,0,0,2,5,10,14,2,1,0,2,0,0,0,2,0,7,0,0,3,1,0,0,1,4,0,3,1,1,1,3,0,18
"loc3147",0,1,5,7,0,0,1,6,4,5,5,3,26,7,0,2,2,5,0,0,0,23,3,6,8,0,7,4,0,10,0,0,2,0,0,0,1,12,10,1,1,7,2,0,6,0,29,0,8,3,3,4,5,1,2,0,15,0,8,7,8,0,1,2,1,0,14,0,0,0,4,11,12,15,1,5,0,2,5,0,0,3,0,8,0,0,3,2,0,1,0,4,3,2,4,0,0,4,0,6
"loc3148",2,2,3,3,0,0,0,7,2,7,2,2,18,2,0,4,1,1,0,0,0,13,3,4,11,0,6,2,0,4,0,0,0,0,0,1,0,14,5,0,1,4,2,0,5,0,10,0,2,3,3,4,4,0,1,0,12,0,3,5,4,0,2,3,0,0,10,0,0,0,0,8,5,8,0,1,1,1,2,0,0,0,0,4,0,0,2,4,0,1,0,2,1,0,0,2,0,4,0,7
"loc3149",1,1,0,9,0,0,0,5,2,8,1,2,16,5,0,1,3,2,1,0,0,21,4,6,8,0,8,0,0,9,0,0,1,0,0,0,0,13,12,0,4,7,4,0,5,0,11,0,5,1,4,0,4,0,0,0,7,0,9,6,3,0,2,3,0,0,6,0,0,1,1,4,14,10,1,5,0,0,2,0,0,1,0,5,0,0,5,3,0,3,0,4,0,1,0,1,2,2,0,7
"loc3150",3,3,3,9,0,1,0,8,4,10,2,1,22,2,0,1,0,3,1,0,0,14,5,6,4,0,2,1,0,12,0,0,2,0,0,0,0,10,12,0,5,2,3,0,13,0,18,0,8,3,7,3,0,0,0,4,6,0,4,5,1,0,1,1,0,0,8,0,1,0,1,6,4,2,0,3,0,0,2,0,1,1,1,8,0,0,3,3,0,1,0,5,0,1,2,0,0,5,0,8
"loc3151",0,0,2,14,0,0,0,6,2,13,0,0,15,6,0,2,1,1,0,0,0,23,3,8,9,0,11,1,0,10,0,0,4,0,0,0,0,18,11,2,6,6,1,0,9,0,30,2,4,2,6,5,3,0,4,3,9,0,9,4,9,1,1,4,0,0,13,0,0,1,5,8,7,16,1,3,1,1,2,0,0,2,0,7,0,0,2,6,0,1,0,2,4,5,2,0,0,3,0,15
"loc3152",1,2,1,7,0,0,0,6,3,15,0,3,16,5,0,1,1,4,0,0,0,20,8,9,7,0,7,1,0,12,0,0,0,0,0,0,0,10,13,0,2,2,4,0,4,0,26,0,5,4,3,1,2,0,1,4,6,0,2,7,4,0,0,2,0,0,9,0,1,0,2,3,8,10,2,4,0,1,2,0,0,0,0,6,0,0,2,0,0,0,0,2,1,1,3,0,0,3,0,13
"loc3153",1,3,3,8,0,0,0,6,8,11,1,2,14,2,0,2,3,2,2,0,0,21,2,7,7,1,10,2,0,12,0,0,0,0,0,0,0,13,6,0,6,1,3,0,13,0,26,1,9,4,9,5,3,4,2,0,10,0,10,5,6,0,0,3,0,0,14,0,0,0,2,9,5,8,1,2,0,0,4,0,1,1,0,7,0,0,3,5,0,0,0,5,0,1,1,2,1,8,0,15
"loc3154",1,1,1,6,0,0,0,8,1,9,1,3,16,4,0,1,3,0,1,0,0,12,0,4,7,0,6,1,0,8,0,0,1,0,0,0,0,8,9,1,5,4,1,0,5,0,21,0,3,1,5,5,8,0,2,1,8,0,4,4,4,0,0,2,0,0,7,0,0,1,3,6,8,8,1,1,0,0,2,0,0,2,0,5,0,0,3,2,0,1,0,3,1,1,1,1,1,6,0,8
"loc3155",2,0,3,9,0,0,0,11,6,7,3,4,19,0,0,1,2,3,1,0,0,16,3,9,6,0,8,3,0,13,0,0,2,0,0,1,0,13,12,0,9,8,4,0,10,0,16,2,5,5,11,1,5,0,3,1,9,1,6,1,5,0,1,2,0,0,10,0,0,1,8,8,6,14,3,5,2,1,1,0,0,1,0,3,0,1,2,3,0,0,0,2,0,3,0,0,0,3,0,9
"loc3156",1,0,2,9,0,0,0,7,3,3,1,2,16,3,0,1,1,3,1,0,0,14,6,3,1,0,4,1,0,12,0,0,1,0,0,0,0,9,6,1,1,4,1,0,3,0,11,0,6,5,6,2,1,1,1,0,4,0,10,2,0,1,0,0,0,0,9,0,0,0,2,3,7,8,3,1,1,0,1,0,1,0,0,6,0,0,2,0,0,0,0,1,0,0,0,2,0,6,1,8
"loc3157",0,0,2,5,0,0,1,2,4,5,3,5,13,5,0,1,1,4,1,0,0,18,3,3,3,0,2,3,0,13,0,0,2,0,0,0,0,9,5,2,1,2,1,0,4,0,13,3,4,3,4,3,1,1,1,0,10,0,5,4,3,0,0,1,0,0,7,0,0,0,2,3,4,6,1,2,1,0,0,0,0,1,0,6,0,0,5,1,0,0,0,2,0,0,2,2,0,6,0,3
"loc3158",0,2,1,12,0,0,0,1,3,8,0,2,10,4,0,0,0,6,1,0,0,21,7,3,7,0,6,2,0,9,0,0,0,0,0,0,0,7,3,1,6,5,3,0,5,0,16,1,5,5,8,2,0,1,4,1,6,0,6,2,4,0,1,2,0,0,8,0,0,1,1,8,7,11,2,2,1,0,3,0,0,0,0,6,0,0,1,1,0,0,0,3,0,1,2,1,0,4,0,9
"loc3159",1,2,2,8,0,0,0,9,7,6,1,1,22,3,0,1,5,7,0,0,0,26,4,7,7,0,9,1,0,10,0,0,2,0,1,0,0,17,16,0,2,8,2,0,8,0,24,1,9,5,8,9,6,0,2,1,11,0,9,5,6,0,0,2,0,0,7,0,2,0,4,7,8,11,3,0,0,1,3,0,0,2,0,7,0,0,1,5,0,1,0,2,1,1,2,0,0,2,0,8
"loc3160",1,2,4,12,0,1,0,6,12,18,1,1,18,4,0,2,5,6,2,0,0,21,9,3,11,0,11,3,0,11,0,0,1,0,0,0,0,7,14,0,7,5,2,0,9,0,17,0,7,7,6,7,3,1,2,1,9,0,5,4,4,1,0,2,0,0,11,0,1,1,3,4,6,13,2,3,0,2,1,0,0,1,0,5,0,0,6,1,0,0,0,6,2,0,1,0,1,4,0,7
"loc3161",0,3,1,5,0,0,0,10,1,8,3,2,13,3,0,1,1,4,0,0,0,17,2,6,4,1,11,0,0,6,0,0,2,0,0,0,0,7,6,0,4,6,1,0,5,0,17,2,2,5,12,1,4,0,3,0,11,0,7,5,9,0,0,4,0,0,9,1,0,0,1,5,3,7,0,2,1,1,0,1,1,1,0,5,0,0,4,1,0,0,0,7,2,1,0,0,0,4,0,4
"loc3162",0,2,4,5,0,0,0,11,4,8,2,4,24,3,0,1,2,5,1,0,0,19,5,8,14,0,11,2,0,14,0,0,2,0,0,0,0,10,13,1,2,2,3,0,5,0,16,0,3,3,7,2,1,0,5,0,14,0,9,5,4,0,1,5,0,0,6,0,1,0,1,5,9,7,5,3,0,0,3,0,0,2,0,8,0,0,1,5,0,2,0,7,3,2,2,3,0,3,0,8
"loc3163",5,1,2,7,0,0,0,7,4,8,1,3,16,1,0,1,1,5,1,0,0,16,9,6,7,0,12,0,0,12,0,0,1,0,0,1,0,11,9,0,7,3,2,0,6,0,20,0,13,6,5,2,5,0,1,3,6,0,16,5,4,0,1,2,0,0,14,0,2,0,3,9,3,5,4,7,0,1,4,0,0,0,0,5,0,0,3,1,0,0,0,6,1,2,0,0,0,6,0,11
"loc3164",0,2,2,5,0,1,0,12,8,11,0,5,19,2,0,0,4,4,1,0,0,21,9,13,11,0,9,0,0,8,0,0,1,0,0,0,0,19,11,0,6,5,2,0,3,0,26,1,9,2,15,1,4,0,3,0,17,0,5,7,3,0,0,6,0,0,12,0,0,2,6,9,9,15,2,3,0,0,4,0,0,1,0,9,0,0,3,5,0,0,0,3,1,1,4,1,0,6,0,7
"loc3165",3,0,0,5,0,0,0,8,5,3,1,1,13,5,0,2,1,6,1,0,0,26,7,8,2,0,9,2,0,8,0,0,2,0,0,1,0,13,11,0,4,4,0,0,4,0,11,0,7,3,3,3,3,0,2,0,7,0,4,7,4,1,0,1,1,0,4,0,0,2,1,4,7,6,6,1,0,1,2,0,2,0,0,3,0,0,1,2,0,3,0,4,3,1,0,0,2,5,0,2
"loc3166",1,1,0,3,0,0,0,7,5,3,0,3,10,5,0,3,1,6,1,0,0,10,3,4,7,0,9,0,0,4,0,0,0,0,0,0,0,9,3,0,3,3,1,0,2,0,7,1,5,3,4,1,0,1,3,0,6,0,5,2,5,1,0,3,0,0,6,0,0,0,3,4,4,4,0,3,0,1,0,0,0,0,0,1,0,0,5,4,0,0,0,2,1,0,1,0,1,4,0,6
"loc3167",2,2,1,9,0,1,0,10,6,6,2,2,20,2,0,1,4,3,2,0,0,29,6,8,7,0,15,2,0,10,0,0,5,0,0,0,0,11,8,1,1,3,4,0,9,0,20,0,10,4,14,0,0,0,3,2,11,0,8,6,7,1,0,4,0,0,16,0,1,1,2,11,8,12,1,3,1,1,2,0,1,1,0,4,0,0,2,3,0,4,0,7,3,3,0,3,1,6,0,5
"loc3168",4,1,1,7,0,0,0,7,2,8,1,5,13,1,0,0,2,2,0,0,0,9,8,7,6,0,6,4,0,10,0,0,3,0,0,1,0,10,5,0,3,1,4,0,7,0,17,0,5,4,4,1,1,0,2,0,10,0,5,3,3,1,0,1,0,0,10,0,1,2,1,3,5,6,4,5,0,1,3,0,2,1,1,3,0,0,6,3,0,2,0,1,0,2,0,0,1,6,0,9
"loc3169",0,1,4,6,0,0,0,7,2,9,1,0,13,1,0,0,2,2,1,0,0,9,0,4,4,0,6,0,0,10,0,0,2,0,0,1,0,4,4,0,2,3,2,0,6,1,8,0,7,2,5,2,3,0,2,0,10,0,3,5,4,0,0,4,0,0,12,1,0,0,1,3,3,10,4,4,0,0,2,0,0,1,0,2,0,0,0,3,0,0,0,3,0,1,2,2,0,1,0,8
"loc3170",4,2,3,5,0,1,0,7,5,9,0,5,18,6,0,1,3,3,2,0,0,21,3,2,10,0,7,1,0,10,0,0,2,0,0,1,1,12,6,0,3,9,4,0,6,0,17,1,9,6,5,3,2,0,4,0,9,0,7,9,5,0,1,2,0,0,11,0,0,0,5,6,8,5,2,4,0,0,3,0,1,2,0,4,0,0,6,3,0,0,0,4,0,4,4,3,1,7,0,9
"loc3171",3,4,1,9,0,0,0,6,4,9,1,2,20,5,0,1,1,5,0,0,0,16,7,4,10,0,4,3,0,8,0,0,0,0,0,0,0,12,6,1,5,3,3,0,1,0,15,0,7,2,8,6,1,2,2,1,3,0,12,4,2,2,0,3,0,0,8,0,0,3,3,2,9,4,3,1,1,1,2,0,1,1,0,3,0,0,5,6,0,0,0,5,3,1,1,2,0,3,0,8
"loc3172",2,1,3,13,0,0,0,9,8,7,3,6,19,3,0,1,2,7,1,0,0,31,4,10,8,1,10,2,0,10,0,0,0,0,0,0,0,15,9,0,1,5,3,0,7,0,19,1,9,2,4,1,5,0,2,2,8,0,5,6,8,0,1,4,0,0,10,0,1,0,7,5,7,10,5,4,0,0,3,0,1,3,0,5,0,0,1,8,0,2,0,6,1,2,5,1,0,9,0,11
"loc3173",2,0,1,8,0,1,0,13,8,12,0,0,13,2,0,4,1,5,2,0,0,21,5,7,4,0,6,1,0,13,0,0,3,0,0,0,0,9,10,1,6,2,4,0,11,0,12,0,9,3,5,8,3,1,3,1,11,1,5,8,0,0,1,4,0,0,9,0,0,1,3,12,8,7,4,5,0,1,0,0,0,1,0,7,0,0,4,5,0,1,0,5,3,0,5,1,0,2,0,5
"loc3174",1,0,1,5,0,0,0,5,3,4,1,2,14,1,0,1,1,2,0,0,0,12,5,2,4,0,8,0,0,8,0,0,3,0,0,0,0,11,10,1,3,6,1,0,3,0,9,0,6,3,2,1,4,0,2,1,10,0,6,6,4,0,0,1,0,0,5,0,0,0,5,3,6,10,1,2,0,0,2,0,3,1,0,6,0,0,2,3,0,0,0,5,1,2,0,0,0,6,0,4
