"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc2325",0,10,2,1,16,0,2,1,0,0,4,1,8,0,0,1,7,0,1,7,0,3,0,0,0,8,0,1,0,0,0,0,1,0,1,0,0,0,1,0,23,6,0,0,0,1,0,0,2,1,1,0,0,1,1,1,0,0,1,3,0,9,3,0,2,6,0,3,1,2,0,2,2,1,0,1,0,1,2,3,5,1,6,2,1,2,2,4,10,1,5,0,0,1,0,0,1,1,1,2
"loc2326",0,5,0,0,24,0,0,0,0,0,9,1,8,0,0,3,15,0,1,9,2,4,0,0,0,14,0,0,2,0,1,0,0,1,0,0,0,0,2,0,25,7,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,2,6,3,9,0,0,1,0,0,4,4,7,0,0,0,0,0,3,8,0,3,0,0,4,0,1,13,0,8,3,3,5,0,0,2,1,3,0
"loc2327",2,8,0,0,19,0,0,0,0,0,9,0,7,0,1,2,15,0,0,6,1,2,0,0,0,7,0,0,3,0,0,0,1,0,0,4,0,0,2,0,13,5,2,2,0,3,0,0,3,1,2,0,0,0,2,1,2,1,0,0,0,13,4,4,2,10,1,1,0,0,0,3,0,7,0,0,0,0,0,4,4,0,2,1,0,2,0,0,11,0,5,5,4,4,0,1,5,0,5,0
"loc2328",0,6,0,0,15,1,0,0,0,0,3,1,4,0,0,2,12,0,2,1,0,5,0,0,0,13,0,0,2,0,0,0,0,2,0,0,0,0,1,3,17,5,4,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1,1,0,8,6,3,1,3,0,0,0,0,0,9,1,0,0,0,0,0,0,7,4,0,1,0,0,5,1,4,8,0,7,3,4,12,0,0,1,1,5,0
"loc2329",1,5,0,2,13,0,3,0,0,0,7,0,5,0,0,0,14,0,4,1,1,4,0,0,1,14,1,0,3,0,1,0,0,1,0,2,1,1,2,0,13,3,4,0,0,2,1,0,3,9,1,0,0,1,1,2,1,1,3,0,3,5,5,5,3,7,0,1,0,0,2,4,1,4,0,1,0,1,1,3,6,1,2,0,0,0,0,3,6,0,3,5,4,2,0,0,1,0,5,0
"loc2330",0,10,1,0,39,0,0,0,0,0,8,3,11,0,1,2,21,0,1,11,0,6,0,0,0,28,1,0,1,0,1,0,0,2,1,0,0,0,0,1,17,7,2,0,0,0,0,0,3,5,0,0,1,0,0,1,0,0,0,0,0,20,10,3,6,10,0,1,0,0,0,11,2,5,0,0,0,0,0,4,2,0,0,0,0,7,0,2,16,0,9,4,3,6,0,0,4,0,5,0
"loc2331",0,6,0,0,16,0,0,0,0,0,9,0,10,0,0,1,15,0,0,5,0,11,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,4,5,17,7,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,3,8,0,0,0,0,0,4,1,3,0,0,0,0,0,3,6,0,6,0,0,1,0,1,5,0,3,3,4,3,0,0,2,0,2,0
"loc2332",1,10,0,0,29,0,1,0,0,0,17,1,6,0,0,2,23,0,2,5,0,6,0,0,0,28,0,0,0,0,2,0,0,1,0,1,0,0,4,0,20,14,7,0,2,0,1,0,4,4,0,0,0,0,1,0,0,0,1,0,2,16,6,6,5,7,0,0,1,0,0,8,1,4,0,0,1,0,0,6,10,0,0,0,0,5,0,6,15,0,6,7,6,11,0,1,4,0,5,0
"loc2333",0,5,0,0,26,0,0,0,0,0,8,0,5,0,0,2,15,0,1,10,0,3,0,0,0,20,0,0,1,0,1,0,0,0,0,0,0,0,1,5,18,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,6,10,1,8,0,0,0,0,1,2,2,5,0,0,0,0,0,1,8,0,1,0,0,2,0,5,9,0,6,4,6,7,0,0,0,0,2,0
"loc2334",1,13,0,0,33,0,0,0,0,0,3,1,12,0,0,3,13,0,2,13,0,4,0,0,0,30,0,0,0,0,5,0,0,1,0,0,0,0,4,3,27,10,3,0,2,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,24,6,8,5,9,0,0,0,0,0,13,4,7,0,1,0,0,0,8,6,0,7,0,0,7,0,2,23,0,11,6,5,8,0,0,4,0,6,0
"loc2335",0,2,0,0,18,0,0,0,0,0,6,2,6,0,0,1,13,0,1,9,0,3,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,13,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,17,4,1,1,5,0,0,0,0,0,13,3,7,0,0,0,0,0,2,4,0,2,0,0,4,0,0,12,0,6,2,4,7,0,0,4,0,4,0
"loc2336",0,4,0,0,22,0,0,0,0,0,9,0,3,0,0,1,18,0,1,7,0,6,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,2,1,20,9,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,6,6,0,0,0,0,0,12,1,1,0,0,0,0,0,5,3,0,5,0,0,4,0,4,13,0,8,3,4,5,0,0,4,0,3,0
"loc2337",0,11,0,0,38,0,0,1,0,0,9,0,12,0,0,2,23,0,0,12,0,14,0,0,0,20,0,0,0,1,1,0,0,0,0,0,0,1,5,1,31,10,6,0,3,0,0,0,8,0,0,0,0,0,2,0,0,0,0,1,0,20,11,12,3,14,0,1,0,0,0,11,5,14,0,1,2,0,0,8,8,0,2,0,1,4,0,2,18,0,8,5,5,8,0,1,4,0,5,0
"loc2338",1,8,0,0,28,0,1,0,0,0,6,0,6,0,0,2,16,0,1,6,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,3,23,7,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,13,7,2,3,13,0,0,0,0,0,10,2,7,0,0,0,0,0,5,4,0,2,0,0,1,0,1,13,0,3,2,2,7,0,0,0,0,6,0
"loc2339",0,6,1,0,22,0,1,1,0,0,5,1,8,0,0,2,14,0,1,9,0,2,0,0,0,19,2,0,1,0,2,0,1,0,2,0,0,1,1,3,12,11,3,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,16,7,6,2,22,0,0,0,0,0,9,2,5,0,0,0,0,3,4,5,0,3,0,1,1,0,2,11,0,5,1,4,10,0,0,5,0,4,0
"loc2340",0,5,0,1,33,0,0,0,0,0,13,0,10,0,0,2,27,0,1,13,0,7,0,0,0,22,0,0,0,0,2,0,0,2,0,0,0,0,1,1,31,8,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,7,7,3,7,0,0,0,0,0,11,1,6,0,1,0,0,0,4,8,0,0,0,0,4,0,2,10,0,10,7,4,14,0,0,6,0,5,0
"loc2341",0,6,0,0,32,0,0,0,0,0,11,0,9,0,0,2,11,0,5,8,0,5,0,0,0,19,0,0,0,0,3,0,0,1,0,0,0,0,4,1,23,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,22,6,9,6,9,0,0,0,0,0,7,1,7,0,1,0,0,0,4,8,0,4,0,0,8,0,1,12,0,7,3,2,9,0,0,3,0,4,0
"loc2342",0,10,0,0,33,0,0,0,0,0,14,0,12,0,0,1,16,0,1,11,0,6,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,3,1,25,8,3,0,2,1,0,0,3,1,1,0,0,0,0,0,0,1,2,0,1,19,8,12,3,12,0,0,0,0,0,8,0,7,0,0,0,0,0,11,4,1,2,0,0,5,1,3,9,0,7,8,9,4,0,0,7,0,6,0
"loc2343",0,5,0,0,25,0,0,0,0,0,6,0,8,0,0,0,12,0,1,5,0,6,0,0,0,9,0,0,0,0,2,0,0,0,0,1,0,0,2,1,15,8,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,19,6,2,5,9,1,0,0,0,0,8,1,2,0,0,0,0,0,3,5,0,5,0,0,2,0,2,19,0,5,5,6,7,0,0,3,0,2,0
"loc2344",0,8,0,0,24,0,0,0,0,0,9,0,10,0,0,0,12,0,2,7,0,3,1,0,0,17,1,0,1,0,2,0,0,0,0,0,0,0,2,1,16,3,5,0,0,2,0,0,4,0,0,0,0,1,3,0,0,1,0,0,0,15,5,3,2,8,0,0,0,0,0,14,3,4,0,0,0,0,0,1,5,0,1,0,0,1,0,4,14,0,7,3,2,6,0,0,3,0,3,1
"loc2345",0,4,0,0,39,0,0,0,0,0,19,0,9,0,0,4,27,0,4,14,0,6,0,0,0,28,0,0,0,0,2,0,0,2,0,0,0,0,6,0,29,15,4,0,1,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,28,9,6,3,17,0,0,0,0,0,7,1,8,0,1,0,0,0,11,12,0,5,0,0,7,0,2,15,0,7,4,5,13,0,0,4,0,2,0
"loc2346",1,14,0,0,31,0,0,0,0,0,17,0,13,0,0,3,20,0,3,12,0,11,0,0,0,21,0,0,0,0,2,0,0,2,0,0,0,0,2,3,27,11,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,11,13,3,15,0,2,0,1,0,13,3,4,0,1,2,0,0,7,5,0,4,0,0,3,0,1,17,0,9,5,4,11,0,0,7,1,8,0
"loc2347",0,4,0,0,18,1,0,0,0,0,5,0,9,0,0,3,20,0,2,5,0,4,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,6,2,18,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,7,2,7,0,0,0,0,0,9,2,3,0,1,0,0,0,7,5,0,3,0,0,4,0,0,17,0,5,4,3,10,0,0,6,0,6,0
"loc2348",0,7,0,0,34,0,0,0,0,0,9,0,9,0,0,2,27,0,1,3,0,7,0,0,0,23,0,0,0,0,1,0,0,1,0,0,0,0,1,2,26,10,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,17,4,10,5,14,0,1,0,0,0,9,3,7,1,0,0,0,1,4,3,1,4,0,0,5,0,9,18,0,11,9,7,9,0,0,8,0,2,0
"loc2349",0,7,0,0,29,0,0,0,0,0,6,1,7,0,0,3,25,0,2,8,0,9,0,0,0,19,2,0,0,0,1,0,0,1,0,0,0,0,1,2,22,12,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,8,13,5,7,0,0,0,0,0,11,1,8,0,0,0,0,0,1,6,0,3,0,0,2,0,4,17,0,5,7,6,11,0,0,4,0,1,0
"loc2350",0,7,0,0,41,0,0,0,0,0,19,1,14,0,0,3,27,0,0,7,1,9,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,1,3,1,39,11,4,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,17,11,8,4,16,0,0,0,0,0,14,3,6,0,0,0,1,0,5,6,1,9,0,0,2,2,5,19,0,4,7,4,11,0,0,7,0,11,0
"loc2351",1,5,0,0,21,0,1,0,0,0,9,0,8,0,0,4,13,0,2,6,0,8,0,0,0,17,1,0,0,0,2,0,0,2,0,0,0,0,1,3,19,11,2,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,11,7,5,2,13,0,0,0,0,0,9,0,4,0,0,0,0,0,5,2,1,3,0,0,6,0,4,10,0,3,5,3,6,0,0,3,1,4,0
"loc2352",1,4,0,0,23,4,0,0,0,0,7,0,8,0,0,1,14,0,6,12,0,8,2,0,4,22,5,0,8,2,1,0,1,2,0,3,4,0,2,0,22,2,1,2,0,4,1,0,2,3,6,0,0,0,2,2,6,1,0,1,6,14,7,7,0,7,2,0,0,0,0,5,2,5,1,7,0,3,0,7,3,0,2,0,3,3,3,1,9,2,6,6,13,11,0,0,4,0,6,0
"loc2353",0,11,0,0,27,0,0,0,0,0,12,0,7,0,0,1,27,0,2,9,0,5,0,0,0,15,0,0,0,0,4,0,0,2,0,0,0,0,3,4,19,9,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,16,3,8,2,13,0,0,0,0,0,11,1,6,0,1,0,0,0,3,5,0,7,0,0,3,0,4,16,0,5,6,3,5,0,0,5,0,3,0
"loc2354",0,5,1,0,19,0,0,1,0,0,6,0,6,0,0,1,13,0,1,3,0,5,0,0,1,9,0,0,0,0,2,0,0,0,1,0,0,0,1,1,16,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,8,4,8,3,11,0,0,0,0,0,8,2,4,0,0,0,0,0,6,9,0,0,0,0,2,0,3,12,0,4,3,3,9,0,0,3,0,3,0
"loc2355",8,4,0,0,20,9,0,0,0,0,6,3,1,0,2,1,10,1,9,5,0,3,3,0,8,19,4,0,22,0,6,2,3,0,4,6,11,0,2,1,13,7,3,2,1,13,0,0,2,9,9,0,0,0,1,3,4,0,1,0,3,14,8,4,1,6,3,0,0,0,0,6,2,4,2,4,0,3,0,4,3,0,1,0,1,3,14,2,9,4,13,8,10,9,0,0,5,0,0,1
"loc2356",0,6,0,0,14,0,0,2,0,0,9,0,8,0,0,0,20,0,2,2,0,5,0,0,0,13,0,0,0,0,4,0,1,0,1,0,0,1,2,0,20,5,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,19,4,5,2,4,0,1,0,1,0,5,2,3,0,0,0,1,3,5,7,1,2,0,0,7,1,1,11,0,2,2,1,1,0,2,1,0,7,0
"loc2357",0,12,0,0,41,0,0,0,0,0,13,1,10,0,0,6,23,0,0,10,0,11,0,0,0,22,0,0,0,0,3,0,0,1,0,0,0,0,4,5,26,13,4,0,2,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,14,7,7,3,13,1,0,0,0,0,14,1,5,0,0,0,0,0,6,4,0,3,0,0,7,0,6,21,0,8,6,6,8,0,0,4,0,9,0
"loc2358",0,9,0,0,35,0,0,0,0,0,9,0,10,0,0,2,23,0,2,7,0,9,0,0,0,20,0,0,0,0,1,0,0,3,0,0,0,0,3,2,22,8,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,4,7,2,17,0,0,0,0,0,9,1,5,0,1,0,0,0,6,7,0,3,0,0,1,0,4,25,0,10,6,7,9,0,0,3,0,6,0
"loc2359",0,7,0,0,19,0,0,0,0,0,8,1,10,0,0,2,20,0,2,4,0,3,0,0,1,20,0,0,0,0,2,0,0,0,0,0,0,0,2,2,19,3,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,27,2,6,2,10,0,0,0,0,1,10,2,1,0,0,0,0,0,7,7,0,3,0,0,4,0,2,16,0,3,5,3,3,0,0,4,0,8,0
"loc2360",0,6,0,0,24,0,0,0,0,0,11,1,6,0,0,2,12,0,1,3,0,6,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,2,1,20,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,4,7,2,8,0,0,0,0,0,11,3,5,0,1,0,0,0,5,2,0,3,0,0,3,0,1,11,0,10,6,4,4,0,0,2,0,5,0
"loc2361",0,7,0,0,23,0,0,0,0,0,9,0,6,0,0,4,14,0,1,7,0,5,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,2,2,15,8,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,4,6,3,5,0,0,0,0,0,8,1,3,0,0,0,0,0,3,4,0,2,0,0,4,0,3,11,0,3,3,4,7,0,0,4,0,3,0
"loc2362",0,9,0,0,26,0,0,0,0,0,11,0,2,0,0,1,8,0,1,7,0,6,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,4,1,16,5,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,8,11,6,8,0,0,0,0,0,8,0,5,0,0,0,0,0,2,1,0,2,0,0,5,0,2,18,0,5,5,2,3,0,0,2,0,2,0
"loc2363",0,12,0,0,20,0,0,1,0,0,14,1,9,1,0,3,15,0,0,8,1,4,0,0,1,19,0,1,2,0,1,0,0,3,0,1,1,0,2,3,19,9,3,0,2,0,0,0,4,3,0,0,0,4,0,0,0,0,1,0,0,17,3,5,8,9,0,0,0,0,1,6,3,9,0,1,1,0,3,5,6,0,1,0,0,1,0,5,19,0,4,6,5,7,0,0,1,0,7,0
"loc2364",0,8,0,0,40,0,0,0,0,0,15,0,6,0,0,3,17,0,0,5,0,7,0,0,0,16,0,0,0,0,2,0,0,2,0,0,0,0,3,2,29,9,3,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,1,0,0,17,8,9,1,7,1,0,0,0,0,10,4,6,0,1,0,0,0,7,8,0,2,0,0,6,0,3,12,0,7,6,3,9,0,0,3,0,4,0
"loc2365",0,6,0,0,29,0,0,0,0,0,10,0,11,0,0,4,12,0,1,12,0,5,0,0,0,20,0,0,0,0,2,0,1,2,0,0,0,0,1,1,25,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,6,3,3,10,0,1,0,1,0,13,2,4,0,1,0,0,0,7,4,0,6,0,0,3,0,3,23,0,6,9,1,9,0,0,4,0,5,0
"loc2366",0,9,0,0,24,0,1,0,0,0,10,1,5,0,0,4,14,0,2,7,1,10,0,0,0,22,0,0,0,0,2,0,0,1,0,0,0,0,3,3,26,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,5,6,11,0,0,0,0,0,13,0,4,0,1,0,0,0,5,2,0,0,0,0,3,0,6,12,0,4,2,9,7,0,0,5,0,5,0
"loc2367",0,7,0,0,24,0,0,0,0,0,13,1,10,0,0,2,11,0,0,4,0,4,0,0,0,29,0,0,0,0,4,0,0,0,0,0,0,0,4,1,22,9,3,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,8,9,6,13,0,0,0,0,0,10,3,5,0,1,0,0,0,7,5,0,6,0,0,7,0,4,19,0,6,3,5,10,0,0,2,0,3,0
"loc2368",0,6,0,2,36,0,6,3,0,0,5,0,13,0,0,3,23,3,5,3,4,3,0,0,1,20,0,0,1,0,1,0,0,1,0,4,0,0,1,5,24,6,1,0,1,0,3,2,7,12,0,0,1,3,0,0,0,4,2,0,1,18,5,3,4,12,0,0,0,0,3,4,1,5,0,0,2,2,4,6,5,3,2,0,0,1,0,1,17,0,5,3,4,6,0,3,1,1,14,0
"loc2369",1,5,2,1,17,0,4,2,0,1,11,0,2,1,0,2,10,0,3,7,0,7,0,0,1,14,0,0,0,0,2,0,1,0,1,2,0,2,1,1,17,8,5,0,1,1,2,0,1,3,0,0,0,0,2,1,0,0,0,0,0,23,5,14,3,3,0,2,0,0,0,5,2,6,0,1,1,0,1,0,9,0,1,0,2,6,0,2,9,0,5,4,4,6,0,4,2,1,6,1
"loc2370",0,15,0,0,26,0,1,0,0,0,14,0,9,0,0,3,20,0,5,3,0,7,0,0,0,29,0,0,0,0,3,0,0,3,0,0,0,0,1,3,24,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,20,6,7,6,19,0,0,0,0,0,15,2,5,0,1,0,0,1,5,4,0,0,0,0,5,0,4,17,0,8,2,5,14,0,0,3,0,2,0
"loc2371",0,12,13,1,7,8,5,3,1,1,5,1,7,1,0,0,6,0,1,1,3,2,0,0,0,25,0,2,0,3,0,0,4,0,14,0,0,3,2,0,5,12,0,0,3,2,0,1,0,1,0,0,0,1,0,7,1,0,0,10,0,0,2,0,1,3,0,16,2,6,3,8,3,0,2,1,10,0,13,4,4,5,0,3,8,1,0,2,9,0,3,1,1,0,1,13,0,6,0,9
"loc2372",0,9,0,0,22,0,0,0,0,0,14,1,8,0,0,0,16,0,2,2,0,10,1,0,0,19,0,0,0,0,1,0,0,2,0,0,1,0,2,3,14,7,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,15,6,6,4,8,0,0,0,0,0,8,1,6,0,1,0,0,0,4,6,0,2,0,0,6,0,1,7,0,8,0,2,8,0,0,4,0,4,0
"loc2373",0,8,0,0,31,0,0,0,0,0,8,0,5,0,0,0,23,0,3,2,0,5,0,1,0,21,0,0,0,0,4,0,0,1,0,0,0,0,2,0,21,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,5,7,4,8,0,0,0,0,0,10,2,4,0,0,0,0,0,3,4,0,3,0,0,0,0,2,12,0,10,3,6,13,0,0,3,0,1,1
"loc2374",0,3,0,3,14,0,0,0,0,0,14,1,14,0,0,0,13,0,2,2,1,7,0,0,0,24,0,0,0,0,0,0,0,1,0,1,0,0,0,4,28,4,1,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,16,6,4,4,9,0,0,0,0,0,15,3,5,0,0,0,0,0,2,8,0,4,0,0,6,0,1,13,0,2,3,2,6,0,0,3,0,5,0
"loc2375",0,11,2,2,32,0,2,1,0,0,12,0,8,0,0,1,17,0,1,3,0,5,0,0,0,18,0,0,0,0,4,0,1,0,0,0,0,0,3,4,19,12,7,2,1,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,15,8,10,1,13,0,2,0,0,1,8,0,5,0,0,0,0,0,5,5,0,4,0,0,2,0,3,9,0,10,1,6,6,0,3,4,0,2,2
"loc2376",0,4,0,0,24,0,0,0,0,0,10,1,12,0,0,1,19,0,0,5,0,1,0,0,0,22,0,0,0,0,2,0,0,2,0,0,0,0,1,2,17,12,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,6,2,2,7,0,0,0,0,0,7,1,1,0,0,0,0,0,4,3,0,2,0,0,5,0,3,11,0,4,5,1,6,0,0,6,0,6,0
"loc2377",0,9,5,0,18,0,3,2,1,1,8,0,4,0,0,4,7,0,1,6,1,5,0,0,0,16,0,0,0,1,2,0,2,0,3,0,0,4,1,1,21,6,5,0,3,1,0,0,3,0,1,1,0,1,2,2,0,0,1,3,0,10,9,3,2,5,0,6,0,3,0,4,2,1,1,0,2,0,6,6,1,0,1,1,1,2,2,2,16,0,5,3,1,3,0,2,2,2,2,8
"loc2378",0,12,4,5,11,12,6,7,1,0,4,1,6,0,0,2,15,0,2,6,3,4,0,0,0,20,0,3,1,0,0,0,0,0,9,0,0,6,1,0,13,11,0,2,4,10,0,2,0,0,2,1,0,1,0,10,1,0,0,10,0,10,6,6,3,9,0,10,2,2,3,16,3,4,1,0,1,0,12,6,4,5,6,0,6,1,1,3,15,0,2,3,4,3,1,6,2,5,3,7
"loc2379",0,9,2,1,29,2,2,2,0,1,8,0,5,0,0,1,17,0,1,5,1,4,0,0,0,27,0,0,0,0,3,0,0,2,4,0,0,0,1,1,21,14,2,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,2,1,0,26,11,6,4,10,0,0,0,1,0,11,2,8,0,1,0,0,2,4,9,1,3,0,0,4,0,4,16,0,4,7,5,3,1,1,1,0,5,0
"loc2380",0,9,0,1,27,0,0,2,0,0,18,0,5,0,0,4,15,0,1,9,0,5,0,0,0,24,0,0,0,0,1,0,0,1,0,0,0,0,1,5,17,12,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,3,11,0,0,0,0,1,10,4,8,0,0,1,0,0,5,8,0,1,0,2,4,0,3,12,0,0,2,9,10,0,0,2,0,5,0
"loc2381",0,10,0,0,33,1,2,0,0,0,11,1,12,0,0,4,25,0,1,7,0,5,1,0,0,15,2,0,0,0,3,0,1,2,3,0,0,0,4,7,34,4,2,2,2,0,0,0,3,0,0,0,0,1,0,2,0,0,0,1,0,24,5,15,2,10,1,1,0,1,0,17,3,10,0,0,0,0,1,12,8,1,4,0,1,4,0,3,21,0,10,7,8,13,0,0,6,0,5,1
"loc2382",0,8,0,0,25,0,0,0,0,0,10,1,4,0,0,1,17,0,3,8,0,7,0,0,0,24,1,0,2,0,4,0,0,1,0,0,0,0,0,2,20,6,4,0,3,0,0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,15,12,7,7,10,0,0,0,1,0,11,2,5,0,0,0,0,0,8,6,0,3,0,1,5,1,2,17,0,6,3,7,8,0,0,5,0,5,0
"loc2383",0,9,0,0,22,0,0,0,0,0,9,1,10,0,0,2,13,0,1,8,0,4,0,0,0,14,0,0,0,0,4,0,0,3,0,0,0,0,0,3,27,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,18,7,4,1,10,0,0,0,0,0,7,3,6,0,0,0,0,0,1,2,0,0,0,0,6,0,3,15,0,5,2,4,6,0,0,3,0,9,0
"loc2384",1,15,0,0,34,0,0,0,0,0,14,1,10,0,0,4,15,0,4,5,0,11,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,3,2,34,11,3,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,4,0,0,22,10,10,1,6,0,0,0,0,0,12,3,6,1,0,0,0,0,2,7,0,7,0,0,3,0,3,23,0,9,6,5,13,0,0,7,0,3,0
"loc2385",4,7,0,0,29,2,2,1,0,0,15,1,9,0,1,3,22,0,2,9,0,8,0,0,3,24,2,0,6,1,5,0,1,2,0,0,0,0,3,2,17,7,2,0,1,1,1,0,3,1,2,0,0,1,1,0,1,1,0,0,2,18,6,8,3,12,0,0,0,1,1,13,1,5,2,5,0,6,0,9,4,2,6,1,0,9,2,2,17,0,5,7,8,11,0,1,6,0,6,0
"loc2386",0,3,0,0,19,0,0,0,0,0,11,0,9,0,0,0,11,0,1,10,0,7,1,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,3,1,18,7,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13,2,5,0,7,0,0,0,0,0,8,0,2,0,0,0,0,0,7,2,0,1,0,0,6,0,1,9,0,4,4,4,8,0,0,6,0,0,0
"loc2387",1,6,0,1,24,0,2,0,0,0,10,1,9,0,0,2,11,0,3,8,1,7,0,0,1,15,0,0,0,0,0,0,0,0,0,1,0,0,2,1,19,7,2,0,1,0,0,0,4,3,0,0,1,1,1,0,0,1,1,0,0,15,3,4,2,10,0,1,0,0,2,5,0,3,0,0,0,2,1,3,3,0,3,0,0,4,0,3,11,0,1,4,7,5,0,0,3,0,5,0
"loc2388",2,4,0,2,21,0,9,0,0,0,5,1,4,2,1,1,13,0,2,5,4,4,0,0,0,12,1,1,4,2,1,1,1,1,0,4,2,0,0,1,11,3,7,0,2,1,2,0,5,12,0,0,1,7,1,0,1,2,2,0,4,10,1,5,2,9,1,1,1,1,0,7,1,8,1,0,0,1,6,6,3,0,1,0,0,3,2,2,4,0,4,1,5,4,0,0,4,3,11,0
"loc2389",0,5,0,0,20,0,1,1,0,0,13,0,9,0,0,2,14,0,1,5,0,3,0,0,0,18,0,0,0,0,1,0,0,2,0,0,0,1,3,1,20,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22,6,4,5,7,0,0,0,0,0,13,1,4,0,0,0,0,1,3,3,0,1,0,0,3,0,3,12,0,2,5,4,4,0,1,4,0,3,0
"loc2390",0,7,0,0,41,0,3,0,0,0,10,0,8,0,0,4,23,0,0,7,0,12,0,0,1,29,0,0,0,0,3,0,0,1,0,1,0,0,1,2,21,14,6,0,2,0,1,0,2,2,0,0,0,0,2,0,0,1,0,0,0,28,10,10,1,10,0,0,1,0,0,19,3,9,0,0,0,0,0,9,5,0,5,0,0,7,1,5,18,0,8,7,7,15,0,1,3,1,7,0
