"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc522",0,0,13,5,0,0,15,1,0,1,2,1,0,0,5,0,2,0,2,1,2,3,1,1,4,0,4,1,0,2,3,0,0,0,3,3,3,0,2,0,0,1,7,1,9,0,0,0,2,0,5,1,0,1,0,5,4,0,2,1,0,0,1,0,0,9,0,1,1,0,0,0,0,9,0,2,2,2,0,2,2,3,0,0,3,7,0,1,3,0,1,0,0,5,4,1,5,1,1,2
"loc523",3,1,13,0,1,0,10,0,0,0,1,3,0,0,0,0,0,0,0,2,2,1,0,1,4,0,3,1,0,2,0,0,1,1,0,0,0,0,0,0,1,1,5,0,3,0,1,0,2,0,4,2,0,0,0,2,0,0,1,0,0,1,3,1,1,2,0,2,0,0,0,0,0,3,1,3,0,2,0,0,1,5,0,0,0,2,0,0,4,0,1,1,0,1,5,0,2,0,1,3
"loc524",0,4,7,1,1,6,5,1,1,0,1,2,0,2,0,0,1,0,0,0,1,2,0,1,2,0,4,0,1,2,1,0,1,0,8,1,1,0,0,0,2,1,5,2,1,1,0,0,0,0,4,1,0,2,0,4,3,1,1,0,0,1,1,0,0,3,1,0,1,0,0,0,1,5,2,2,0,1,1,0,1,0,0,0,0,1,0,2,2,0,0,2,0,0,4,0,3,0,1,5
"loc525",12,0,1,0,11,0,0,2,1,1,0,3,0,5,0,1,1,1,6,1,0,0,0,4,4,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,4,1,12,2,1,5,2,1,2,0,2,2,1,4,1,1,0,0,0,2,4,0,4,3,2,3,0,1,1,0,2,0,1,0,1,5,2,5,5,0,0,0,4,1,8,1,0,0,1,0,6,10,1,3,0,1,1
"loc526",0,5,5,0,0,3,5,0,0,0,0,3,0,0,1,0,0,2,0,0,1,1,0,1,0,0,5,0,4,6,2,0,3,0,2,1,1,1,0,0,2,1,5,0,2,0,1,3,0,0,0,0,0,2,1,3,3,0,1,0,0,7,0,0,2,1,1,4,1,0,1,0,0,4,0,2,0,7,1,0,0,0,1,0,0,0,1,5,3,0,3,2,1,1,0,1,2,0,2,1
"loc527",4,0,3,0,1,0,6,0,0,0,0,2,1,0,1,0,0,0,1,0,0,4,1,0,3,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,3,0,3,2,0,2,3,4,1,0,3,0,0,1,1,0,0,2,0,0,0,0,0,1,0,7,0,3,0,0,2,2,1,3,0,0,0,3,0,3,2,0,2,0,0,1,1,0,4,1,1,0
"loc528",2,0,0,7,2,0,1,4,2,1,4,0,1,1,0,0,0,3,2,1,0,0,0,4,1,1,0,0,1,6,1,0,0,1,0,3,0,0,1,0,0,6,4,1,1,4,0,0,3,2,0,0,1,2,1,2,1,0,0,0,0,1,0,7,2,1,2,2,2,1,0,1,0,1,1,0,0,2,4,0,3,2,1,0,1,2,1,3,0,0,0,2,0,2,1,3,4,2,0,5
"loc529",9,0,2,1,13,0,0,1,1,0,0,1,1,5,0,0,1,1,3,1,1,1,0,5,7,5,1,0,0,0,1,1,2,1,0,1,1,0,0,0,1,2,1,8,1,2,1,0,2,1,1,3,0,3,0,1,4,0,0,0,0,1,0,3,0,1,2,1,0,0,0,0,0,5,0,0,0,0,4,0,0,2,0,0,0,0,0,6,0,0,2,0,0,6,1,0,3,0,0,2
"loc530",0,7,0,0,0,14,1,0,0,1,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,1,2,0,4,5,0,0,7,0,7,3,0,1,0,0,2,0,3,0,1,0,0,2,0,2,0,2,0,5,1,1,2,1,0,1,0,2,0,1,0,7,5,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,5,0,2,2,0,2,0,0,3,0,6,0
"loc531",20,0,0,1,13,0,0,3,0,0,0,4,4,3,0,1,0,3,3,4,0,1,0,3,3,7,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,8,0,2,1,3,2,0,4,2,0,1,0,1,4,1,2,0,2,2,0,2,4,5,0,0,4,2,1,0,0,1,0,9,1,2,0,0,7,2,4,2,0,0,0,2,0,9,0,0,0,1,1,10,11,0,4,0,0,1
"loc532",0,1,12,0,0,4,12,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,4,1,5,0,0,3,5,1,0,1,6,0,0,1,0,0,0,0,8,0,6,1,0,0,2,0,2,1,0,0,1,7,7,2,3,0,0,1,1,2,3,6,1,1,1,0,0,0,0,4,0,4,0,1,0,0,0,4,0,0,0,4,0,2,5,1,1,0,0,1,2,0,5,0,0,0
"loc533",0,5,3,3,0,4,1,6,0,1,0,5,0,4,1,0,1,1,2,1,1,2,0,3,1,0,3,0,6,9,1,0,5,1,9,6,1,2,0,0,1,3,9,0,7,1,0,3,3,0,0,2,0,4,0,3,3,1,0,0,0,8,0,1,1,8,1,1,1,1,3,0,0,6,2,0,0,4,3,1,1,0,0,0,2,1,1,3,4,0,1,0,0,1,4,1,3,0,5,1
"loc534",2,10,1,0,0,13,4,1,0,1,0,3,1,1,0,0,1,1,0,0,0,2,0,6,3,1,7,0,1,9,3,1,9,0,4,1,1,1,0,0,4,2,6,1,7,0,1,2,3,1,1,4,1,2,0,5,8,2,3,0,1,7,0,0,1,8,2,2,0,1,1,0,0,0,2,0,1,5,1,1,1,1,0,0,0,2,0,2,1,0,2,1,1,1,2,1,3,0,3,1
"loc535",8,4,1,0,3,6,1,1,0,0,0,3,1,3,0,1,0,2,0,2,0,3,0,3,4,2,5,0,1,4,1,0,1,1,6,0,0,0,0,0,2,2,2,1,2,4,1,1,0,5,0,6,0,5,4,0,5,1,1,0,0,6,2,4,0,7,2,3,1,0,1,0,0,6,0,0,1,4,3,2,4,3,0,0,1,1,0,6,1,1,4,1,0,6,5,1,4,1,4,0
"loc536",1,9,0,0,0,6,1,0,0,0,0,2,1,2,0,1,0,1,1,1,0,3,0,2,1,2,2,1,2,2,2,0,0,1,3,0,0,1,0,0,0,2,3,1,1,1,1,1,1,0,0,3,0,8,0,1,2,0,2,1,0,6,1,1,1,3,1,2,0,2,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,4,3,0,1,0,1,3,1,2,4,0,5,0
"loc537",6,12,0,0,5,10,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,3,3,3,1,1,3,11,0,1,5,0,1,1,0,0,1,0,6,3,5,3,1,0,0,3,3,3,0,3,0,5,4,1,4,0,0,0,0,4,0,2,1,7,3,0,1,0,1,0,0,1,2,1,0,2,3,1,1,2,0,1,0,0,0,3,2,0,5,0,0,8,0,1,4,0,7,2
"loc538",1,6,6,0,0,4,5,0,0,0,0,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4,0,0,2,3,1,2,0,3,1,0,0,0,0,2,1,3,1,2,0,1,0,3,0,4,3,0,1,0,1,2,0,0,1,0,1,0,2,0,2,0,1,2,0,2,0,0,1,2,0,0,3,1,0,1,2,1,0,1,2,0,2,2,0,2,1,0,0,2,0,0,0,0,6
"loc539",1,0,16,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,0,0,6,1,2,0,1,0,3,0,0,2,3,1,0,0,0,0,0,1,3,1,2,0,1,0,3,0,2,0,0,0,1,0,1,0,5,0,0,0,0,1,2,4,0,1,1,0,3,1,1,5,0,3,1,0,0,0,0,7,0,0,0,4,1,0,3,0,4,2,0,0,5,0,6,0,0,6
"loc540",1,0,4,0,0,2,5,4,0,0,0,2,0,0,2,0,0,1,1,4,1,1,0,3,0,1,6,0,1,3,1,0,3,2,2,0,3,0,1,0,0,0,2,0,6,1,0,0,4,2,2,2,1,1,0,2,0,1,0,1,0,1,0,1,1,2,0,3,1,0,0,0,0,3,0,3,0,0,0,1,3,3,0,1,0,4,0,1,1,0,2,1,0,0,3,0,3,0,4,3
"loc541",2,1,5,0,4,0,5,1,0,0,0,1,2,0,0,1,1,1,2,0,1,3,0,1,3,2,2,0,2,0,3,0,0,1,2,0,1,0,0,0,2,3,0,1,3,0,0,0,0,1,4,1,0,2,1,3,7,1,2,0,0,2,0,1,2,1,0,1,1,0,0,0,0,8,0,1,0,0,0,0,3,3,1,0,0,0,0,1,1,0,0,1,0,2,3,0,1,0,1,2
"loc542",0,9,14,0,0,3,8,0,0,0,0,3,0,0,0,0,0,1,0,0,2,4,0,0,2,0,1,0,2,3,6,0,1,0,5,0,0,0,1,0,0,0,3,0,4,0,0,1,2,0,6,1,0,2,0,4,7,0,2,0,0,3,0,1,2,4,0,2,3,0,3,2,1,5,0,5,0,1,0,1,0,5,1,0,1,6,0,3,5,0,3,3,0,1,2,1,4,0,1,2
"loc543",2,14,4,3,2,11,2,1,0,0,0,4,0,1,0,1,1,4,1,2,1,4,0,4,2,1,6,0,0,4,2,1,3,0,4,3,1,2,0,0,4,1,6,1,2,0,0,1,3,1,0,1,1,4,1,2,6,1,0,0,0,7,0,1,0,0,3,3,0,0,0,0,0,1,1,1,0,4,1,1,0,3,1,1,1,0,1,4,4,0,5,1,0,2,2,1,3,1,6,5
"loc544",10,6,1,0,7,8,0,0,0,0,0,3,3,1,0,1,1,0,1,2,0,1,0,4,2,2,5,0,1,4,3,1,2,0,2,1,0,0,0,0,3,6,5,3,3,2,1,2,2,3,0,3,0,0,4,1,5,0,0,0,0,5,0,1,0,5,2,2,2,0,1,0,0,2,1,1,0,2,5,1,1,3,0,1,1,1,0,2,1,0,2,0,0,6,3,0,3,2,4,0
"loc545",2,4,0,16,2,3,1,16,3,1,2,3,0,2,0,2,1,1,2,2,1,1,1,1,0,0,0,0,5,3,1,0,0,2,1,4,6,0,1,0,2,6,3,2,1,2,0,0,2,1,0,0,0,4,0,8,7,1,0,1,1,1,0,1,0,2,0,2,0,0,2,1,0,0,1,0,1,2,2,0,1,3,0,0,5,1,1,2,1,0,1,0,0,1,1,0,2,2,0,7
"loc546",0,1,1,3,0,4,0,8,1,2,2,1,0,3,1,0,0,2,1,2,0,3,0,1,1,0,0,1,3,6,0,1,1,1,1,4,1,0,3,1,1,8,3,2,2,2,0,2,0,1,2,1,0,0,0,3,1,0,0,0,0,3,0,2,1,1,0,4,1,0,0,1,0,2,1,0,0,3,0,0,2,0,0,0,0,2,2,0,1,0,3,1,0,0,0,1,2,3,0,2
"loc547",3,0,7,3,0,0,5,7,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,4,1,0,0,0,1,0,0,1,2,3,2,3,0,1,0,0,6,4,3,2,2,1,1,3,0,1,0,0,1,0,3,4,0,2,0,0,1,0,1,0,2,0,0,1,0,0,0,2,5,1,3,0,2,0,0,1,4,0,0,0,1,0,3,5,0,2,0,0,2,2,0,2,1,0,3
"loc548",2,7,0,5,0,3,0,1,0,2,1,2,1,1,1,2,0,0,1,1,0,0,0,5,1,1,2,3,1,9,0,2,1,2,3,4,1,1,1,0,2,3,3,1,2,1,1,5,2,1,1,1,0,1,0,3,3,0,0,0,0,5,0,5,0,3,1,5,2,0,5,1,0,1,0,0,0,4,1,0,3,3,0,0,0,1,2,2,3,0,6,3,0,0,1,0,8,0,3,1
"loc549",1,1,3,4,1,1,5,3,1,0,0,2,2,3,1,0,0,1,2,0,0,0,0,0,1,0,5,0,1,2,2,1,0,0,1,2,3,0,1,0,0,4,3,2,7,1,0,2,5,1,3,1,0,3,0,3,0,1,1,0,1,0,0,2,2,6,0,1,2,0,1,1,0,9,0,4,1,2,0,0,1,1,1,0,1,3,0,2,4,1,1,3,0,0,5,1,2,0,3,3
"loc550",0,0,13,0,0,1,10,1,0,0,1,0,0,0,1,0,0,3,0,0,0,2,0,0,3,0,6,0,1,1,2,0,0,1,4,0,0,0,0,0,0,0,5,0,2,0,0,0,2,0,5,1,0,0,1,4,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,2,0,0,1,3,0,0,7,0,4,0,0,0,9,1,3,1,0,3
"loc551",0,0,13,2,0,0,9,5,2,3,1,0,1,1,4,0,0,1,2,1,1,3,0,0,4,2,1,0,0,2,6,3,0,1,4,2,1,0,0,0,0,5,9,0,5,1,0,1,1,1,6,0,0,2,0,4,0,0,4,0,0,1,0,3,1,3,0,0,4,0,1,0,1,5,0,5,1,3,1,3,4,6,0,0,1,4,0,1,6,1,2,0,1,3,6,2,7,2,0,1
"loc552",10,1,0,1,5,0,0,1,1,0,0,1,4,1,0,1,0,0,2,2,0,0,0,4,1,0,0,0,0,1,3,0,0,2,0,0,0,0,1,1,1,4,2,2,0,3,2,0,4,2,0,2,0,1,2,0,4,1,0,0,0,2,1,3,2,0,1,0,1,0,0,0,0,3,0,1,0,1,4,1,1,4,1,0,0,1,0,4,1,0,0,1,0,4,2,1,0,0,0,0
"loc553",1,1,0,6,0,1,1,12,1,1,3,1,3,0,0,2,2,3,2,2,0,0,0,0,0,0,0,1,2,8,1,0,0,1,1,5,7,0,0,1,0,11,1,3,4,4,0,0,4,0,1,1,0,1,1,6,1,1,1,0,0,0,0,0,5,6,1,1,1,1,0,1,0,2,0,0,1,3,0,1,4,0,0,0,1,1,3,1,0,1,0,0,0,0,0,0,5,1,1,5
"loc554",1,7,0,5,2,3,1,3,0,3,0,3,1,2,0,1,0,1,2,4,0,1,0,2,0,0,0,1,3,3,2,1,1,2,2,3,4,0,0,0,2,4,2,2,2,2,2,1,3,3,0,3,0,3,1,4,3,2,1,1,0,8,0,5,2,3,1,2,0,0,1,0,0,0,2,0,0,1,1,0,3,0,0,0,0,3,0,1,0,0,1,2,0,2,1,0,6,0,2,2
"loc555",4,5,0,0,7,1,1,2,1,0,0,2,3,4,0,0,1,3,1,2,2,1,0,4,4,4,1,1,1,2,1,1,0,1,0,0,0,0,0,0,3,8,0,3,0,2,4,0,2,3,0,2,0,2,0,1,6,1,0,0,0,3,0,0,0,4,1,1,2,0,1,0,0,4,0,0,0,0,6,0,0,2,0,0,0,2,0,7,0,0,1,0,0,6,3,1,7,1,2,4
"loc556",1,5,3,1,0,3,3,1,0,0,0,1,1,3,3,0,0,1,1,1,0,2,0,0,4,1,5,0,2,7,3,0,5,1,1,5,2,0,0,0,2,2,3,1,5,0,0,3,2,0,1,2,0,2,1,3,1,0,0,0,0,1,1,1,0,4,0,1,0,0,2,0,1,1,0,1,0,2,0,0,4,1,1,0,1,1,0,3,5,0,2,1,0,2,5,0,1,0,1,1
"loc557",5,4,2,2,2,11,5,0,1,0,0,4,0,1,1,1,1,1,2,0,1,3,0,1,2,1,6,0,3,7,5,0,1,0,5,1,1,0,1,0,3,2,5,1,5,0,0,2,0,1,1,1,0,3,2,2,3,0,1,0,0,5,0,0,2,6,0,2,1,1,2,1,1,0,1,1,0,3,0,1,3,4,0,0,0,1,0,1,1,0,4,0,0,3,8,0,3,0,6,4
"loc558",0,10,0,5,0,4,0,3,0,0,0,0,1,0,1,0,0,2,0,3,0,2,0,0,1,0,2,0,5,5,0,0,3,0,2,2,4,1,1,0,1,2,2,2,3,1,0,0,0,2,0,5,0,0,0,5,3,0,0,0,0,6,0,0,1,4,2,1,0,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,3,0,0,4,0,0,3,0,0,1,0,0,1,0,4,0
"loc559",0,6,0,8,0,5,1,3,2,1,2,0,1,4,0,0,0,2,3,1,0,1,0,1,0,0,1,0,5,9,1,0,0,1,6,3,2,1,2,1,2,7,3,1,3,0,0,1,0,0,1,1,0,3,0,3,4,0,0,0,0,5,0,1,1,4,0,1,1,0,1,1,0,1,0,0,0,5,0,1,0,0,0,0,2,0,0,3,1,0,0,1,0,3,0,0,4,0,1,1
"loc560",0,1,1,13,0,1,2,13,1,2,3,1,2,2,1,2,0,3,0,2,1,0,0,0,1,1,1,1,2,6,0,1,0,2,1,3,3,0,0,0,2,7,4,2,5,1,0,2,6,1,2,0,0,4,0,1,0,0,0,0,0,0,1,2,3,1,0,0,2,0,1,0,1,1,0,0,0,1,2,0,5,0,1,0,3,2,0,1,3,0,1,2,0,0,0,0,4,3,0,6
"loc561",1,8,4,0,2,4,9,0,0,1,1,1,1,0,0,1,0,2,2,2,1,2,0,4,1,0,6,0,0,9,3,0,2,1,5,1,0,2,1,1,3,1,5,2,5,0,1,2,1,0,0,6,0,1,2,4,6,1,2,0,0,3,0,1,0,7,1,0,0,0,1,1,1,9,1,3,0,4,1,0,0,3,0,0,1,1,0,7,2,0,5,2,1,2,2,2,1,0,3,0
"loc562",0,0,8,2,2,0,9,1,1,0,1,7,1,1,2,0,1,0,2,0,1,2,0,2,7,0,3,0,1,1,3,0,1,1,3,0,2,1,0,0,0,2,6,2,6,0,0,0,2,0,3,0,0,0,1,4,2,0,3,0,0,0,1,1,2,12,2,0,1,0,0,0,0,8,0,5,0,2,0,0,1,6,0,0,0,4,0,2,6,0,2,1,1,2,6,1,4,0,1,2
"loc563",5,4,1,1,4,4,1,0,0,0,0,0,1,1,0,0,0,4,1,0,0,1,1,1,0,2,0,0,1,1,3,1,2,0,3,2,0,0,0,0,2,3,2,3,1,2,1,1,0,3,1,1,0,2,1,2,2,0,0,0,0,3,2,0,0,3,0,1,3,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,1,2,0,7,0,0,3,1,0,2,0,0,3,0,2,1
"loc564",0,0,10,13,0,1,3,8,1,3,2,1,1,1,1,3,1,4,3,0,1,0,1,0,3,0,3,1,2,4,2,3,0,5,0,2,11,0,2,0,0,6,4,1,5,2,0,1,7,0,3,0,0,1,1,5,2,0,2,1,0,2,0,3,1,1,0,1,1,0,0,1,0,3,0,4,0,3,0,0,0,2,0,0,3,3,3,1,3,0,1,1,0,0,4,2,5,2,0,3
"loc565",1,3,4,3,0,4,3,8,0,0,0,5,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,1,4,9,1,1,3,1,3,3,1,1,3,0,1,0,3,1,1,0,0,2,3,4,1,1,0,7,1,3,0,1,1,0,0,9,1,2,1,5,1,1,0,0,2,0,1,10,1,2,0,4,2,0,1,5,0,0,0,1,0,2,0,0,2,0,1,6,0,0,1,0,0,4
"loc566",0,6,9,1,0,7,4,1,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,3,0,3,0,2,4,3,0,1,0,3,1,0,0,0,0,1,0,6,0,0,1,0,2,2,2,6,1,0,2,1,1,2,0,5,0,0,2,0,0,1,10,0,2,1,0,1,1,0,6,1,4,0,1,0,1,0,2,0,0,1,2,0,1,5,0,2,1,0,1,2,1,2,1,3,4
"loc567",1,5,2,5,3,6,2,6,1,0,1,4,2,0,1,1,0,3,1,0,2,0,0,2,0,0,1,0,2,7,2,3,2,1,6,2,2,0,2,0,0,2,5,3,3,2,0,3,5,3,2,1,0,2,1,4,2,1,1,0,0,3,0,2,1,2,0,6,0,1,0,1,0,1,0,1,0,3,0,0,4,0,1,0,2,1,1,2,0,0,0,0,0,2,2,2,5,0,5,2
"loc568",7,1,0,0,5,1,1,0,2,0,0,2,0,3,0,0,0,2,1,1,0,0,0,0,2,4,1,1,1,1,0,0,0,0,7,3,2,1,0,0,3,1,3,0,0,0,3,0,0,2,0,2,0,0,1,0,1,1,1,0,0,0,2,0,0,2,1,0,1,0,1,0,0,8,0,2,0,1,5,1,5,3,0,0,0,0,0,4,0,0,0,0,0,7,3,1,2,0,1,1
"loc569",0,1,5,5,1,1,5,2,1,0,2,1,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,2,1,2,1,1,1,1,0,0,1,0,1,0,0,4,2,0,1,1,1,1,3,1,1,0,0,0,0,4,2,1,0,0,0,4,0,0,0,2,0,1,1,1,0,0,0,5,1,2,0,2,1,1,0,1,1,0,0,1,2,4,2,0,1,0,0,0,4,0,9,2,2,4
"loc570",1,0,11,0,2,0,6,2,2,0,0,3,1,0,0,0,1,0,1,0,1,2,0,2,2,1,2,0,0,1,1,1,0,0,4,1,2,0,0,0,0,1,1,0,1,1,0,0,2,0,1,0,0,2,0,3,1,0,6,0,0,1,1,1,0,5,0,0,3,0,3,0,0,8,0,0,2,0,0,1,2,7,1,1,1,1,0,0,3,0,1,0,0,1,4,0,5,1,0,3
"loc571",9,3,0,0,4,3,1,0,0,0,0,1,0,2,0,0,1,3,0,2,2,0,0,3,1,5,3,0,2,1,4,2,2,1,1,0,0,0,0,0,1,1,1,1,2,1,3,1,0,0,1,4,0,2,5,2,3,2,0,0,0,1,1,1,0,5,2,1,1,0,1,0,0,1,2,1,1,4,2,0,1,3,0,0,0,0,0,4,2,0,3,0,0,3,5,0,3,0,3,3
"loc572",5,0,10,0,6,0,10,0,0,1,0,4,4,2,0,0,1,0,0,0,0,0,0,4,4,2,4,0,1,2,2,0,1,0,1,0,0,2,0,1,0,3,6,1,2,2,3,0,4,2,2,3,0,1,4,2,6,2,0,0,0,0,0,2,1,2,3,3,2,0,1,0,1,9,0,3,0,0,3,3,2,5,1,0,0,2,1,2,4,0,0,0,2,2,12,0,1,0,0,1
"loc573",0,0,13,1,0,0,9,0,0,2,0,2,0,1,1,0,0,2,0,0,1,1,0,1,1,0,5,0,0,2,3,0,0,0,3,1,0,0,2,0,0,1,5,0,4,0,0,0,0,0,1,0,0,3,1,2,3,0,0,0,0,0,1,0,3,3,0,1,2,1,0,0,0,4,0,1,0,1,1,0,2,3,0,0,0,1,0,3,3,0,1,0,0,2,1,1,3,0,0,1
"loc574",6,0,3,0,4,0,3,0,2,0,0,0,0,3,1,0,1,6,1,1,0,1,0,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,4,2,1,1,4,1,0,1,1,1,3,0,4,3,1,1,1,2,0,0,0,1,1,0,1,3,0,2,0,0,0,0,6,1,1,0,0,1,1,1,1,0,0,0,2,0,3,1,0,1,0,0,2,1,0,3,0,1,1
"loc575",3,2,2,2,10,0,2,4,0,0,3,1,3,3,0,0,0,2,3,4,0,1,0,2,3,2,0,0,0,0,0,0,0,2,0,2,3,0,0,0,1,5,2,3,1,2,2,1,8,1,1,1,1,2,2,1,6,1,0,0,0,3,2,4,0,5,1,2,1,0,0,0,0,3,0,0,0,3,4,0,0,2,0,0,0,0,1,3,0,0,0,0,0,5,5,0,1,1,0,5
"loc576",0,4,0,0,0,9,0,0,0,1,0,3,0,1,0,0,0,1,0,2,1,0,0,0,0,0,2,0,3,6,0,0,7,1,5,1,0,1,0,0,1,0,5,0,0,0,0,2,3,2,0,6,0,2,0,1,1,0,0,0,0,4,0,0,0,5,0,3,1,0,1,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,1,0,6,1,6,0
"loc577",0,11,0,2,0,13,0,5,0,1,0,1,0,1,1,0,2,2,3,0,1,1,0,3,1,0,2,0,3,5,0,3,1,0,5,5,2,1,1,0,1,5,4,0,2,3,0,4,1,3,1,6,0,5,0,3,3,0,0,0,0,4,0,2,1,2,0,1,0,0,1,0,1,0,0,0,0,5,1,0,4,0,1,0,0,2,1,4,4,0,3,1,1,1,1,3,6,2,6,2
"loc578",3,2,8,2,1,2,7,1,1,0,1,3,2,1,1,0,1,1,1,0,1,4,0,1,2,0,6,0,0,3,2,0,0,0,3,3,2,0,0,0,1,1,6,0,5,2,2,1,2,1,3,0,0,3,1,2,3,1,4,0,0,1,2,1,0,1,2,3,0,0,0,0,0,5,0,1,2,1,0,2,0,2,0,0,0,2,0,1,2,0,2,2,0,2,2,1,4,0,0,4
"loc579",5,0,0,1,5,0,0,2,0,0,0,0,2,3,0,0,1,2,4,2,0,0,0,3,3,3,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,6,2,1,0,7,1,0,1,1,0,2,0,1,3,0,1,1,0,0,0,1,1,2,0,2,1,2,1,0,0,0,0,3,0,0,0,0,3,3,5,8,0,0,0,0,0,4,0,0,2,0,0,2,3,0,3,0,0,1
"loc580",3,0,0,5,12,0,1,4,1,1,1,3,0,3,0,0,3,4,1,1,0,1,0,3,5,4,0,1,2,2,0,0,0,3,1,1,1,1,0,0,1,7,2,4,1,5,0,1,2,3,1,1,0,2,2,1,0,0,0,0,0,0,1,5,0,2,1,1,4,0,0,1,0,6,0,1,0,2,4,1,1,5,0,0,0,3,0,5,1,0,0,2,0,2,4,1,3,1,2,2
"loc581",2,1,5,2,0,2,5,2,3,1,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,6,0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,2,2,2,0,0,1,3,1,0,0,0,3,1,2,1,0,2,0,0,1,0,1,1,3,0,0,3,0,0,0,0,4,0,1,0,1,2,0,3,2,0,0,2,2,0,2,3,0,1,0,0,3,1,0,3,0,0,3
"loc582",0,7,5,0,1,7,5,1,0,1,0,0,0,0,0,0,0,1,1,2,1,5,0,1,2,0,4,0,0,2,1,2,4,0,3,1,1,1,0,0,1,0,5,1,8,0,1,1,2,0,2,3,0,5,0,7,3,0,7,0,0,2,0,1,0,2,0,2,0,0,0,1,0,1,3,1,1,2,0,1,0,3,1,0,0,3,1,3,3,0,3,0,1,2,2,0,4,1,5,3
"loc583",7,0,0,0,8,0,1,0,0,0,0,0,2,4,0,0,0,3,1,1,1,0,0,5,5,5,0,0,1,0,2,0,0,1,0,0,0,0,0,0,4,6,0,3,0,6,1,0,1,4,0,1,0,1,3,0,3,1,1,0,0,1,2,3,0,1,3,1,4,0,0,1,0,3,0,2,0,0,7,2,3,1,0,1,0,3,0,6,0,0,0,0,0,4,5,1,0,1,0,3
"loc584",0,4,0,3,1,4,5,6,0,0,0,1,1,0,0,0,0,3,0,2,0,2,0,2,0,1,3,0,0,7,1,3,2,0,3,2,2,1,0,0,1,1,4,1,1,1,0,1,0,0,1,3,1,1,0,1,2,1,0,0,0,4,1,0,0,5,1,2,4,0,1,0,0,0,1,0,0,0,1,0,3,3,0,0,0,1,0,0,1,0,3,0,1,3,2,1,1,0,2,2
"loc585",0,3,6,5,1,4,7,8,0,0,1,0,0,4,0,1,1,5,1,1,0,4,0,0,4,0,6,0,1,0,1,0,0,0,5,4,1,2,0,0,1,3,5,0,2,1,0,2,4,1,6,0,0,1,0,4,3,0,4,0,0,2,1,2,0,3,1,2,0,0,1,0,1,6,0,4,1,4,1,0,2,2,0,0,2,4,2,2,2,0,2,2,0,2,2,1,3,0,6,2
"loc586",0,16,0,1,0,7,0,0,0,0,0,1,1,2,0,0,1,5,0,0,0,0,0,4,0,1,4,2,7,7,1,0,3,2,6,1,0,0,0,3,1,0,6,0,4,0,0,3,1,2,1,8,0,6,0,4,4,0,0,0,0,9,0,1,0,2,5,4,0,0,4,0,0,1,3,1,0,5,0,0,0,2,2,0,1,1,0,1,2,0,4,0,0,1,1,1,4,1,4,3
"loc587",0,0,14,0,0,0,18,0,0,1,0,1,0,0,3,1,0,0,1,0,2,2,0,0,4,1,4,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0,3,1,3,0,0,1,4,1,3,0,0,0,0,2,3,0,2,0,0,0,1,0,1,2,0,1,3,0,0,2,0,14,0,2,1,0,0,1,0,8,0,0,1,4,0,1,4,0,2,3,0,4,6,1,5,0,0,3
